branch,period,transaction_count,cash_inflows,cash_outflows,net_cash_movement,closing_cash_balance,deposits,withdrawals,loans_issued,loans_repaid,loan_portfolio_balance,interest_earned,operating_expenses,trading_revenue,exchange_fee_revenue,interest_income,total_revenue,net_income,expense_ratio
Venice,1405-03,14,106975.58,299767.61,-192792.03,-55362878.88,52632.70,17250.84,182524.68,0.00,44970176.79,0.00,17354.24,54342.88,0.00,0.00,55582.45,38228.21,0.3122
Venice,1405-04,12,201323.84,540617.05,-339293.21,-55702172.09,1321.09,0.00,335380.24,140688.14,45164868.89,25609.61,9387.79,33705.00,0.00,25609.61,62252.34,52864.55,0.1508
Venice,1405-05,15,373403.88,124273.09,249130.79,-55453041.30,0.00,10805.75,0.00,299449.72,44865419.17,50955.98,5805.00,22998.18,393.15,50955.98,74657.55,68852.55,0.0778
Venice,1405-06,16,34939.58,418763.53,-383823.95,-55836865.25,0.00,0.00,382279.94,1269.42,45246429.69,101.55,7511.64,33568.61,59.75,101.55,34120.98,26609.34,0.2201
Venice,1405-07,23,634145.11,179435.19,454709.92,-55382155.33,0.00,0.00,0.00,517502.86,44728926.83,102458.04,16051.39,14184.21,270.69,102458.04,118569.06,102517.67,0.1354
Venice,1405-08,12,86768.04,168113.22,-81345.18,-55463500.51,0.00,16867.83,42625.29,62540.75,44709011.37,11257.34,0.00,12969.95,0.00,11257.34,25455.13,25455.13,0.0000
Venice,1405-09,13,135385.89,467904.70,-332518.81,-55796019.32,0.00,299157.20,0.00,98303.17,44610708.20,16782.53,28997.70,20300.19,0.00,16782.53,37604.20,8606.50,0.7711
Venice,1405-10,10,73805.79,909414.08,-835608.29,-56631627.61,0.00,742660.61,88340.54,0.00,44699048.74,0.00,55.90,73805.79,0.00,0.00,74214.61,74158.71,0.0008
Venice,1405-11,13,109266.53,326082.43,-216815.90,-56848443.51,19950.18,308772.30,13922.40,10534.93,44702436.21,1053.49,3387.73,77727.93,0.00,1053.49,78781.42,75393.69,0.0430
Venice,1405-12,15,466755.88,95810.60,370945.28,-56477498.23,0.00,0.00,33081.51,20779.47,44714738.25,3740.30,9216.27,442236.11,0.00,3740.30,446636.20,437419.93,0.0206
Venice,1406-01,13,150647.18,355578.28,-204931.10,-56682429.33,86284.87,0.00,298736.80,34087.99,44979387.06,6135.84,32441.32,24138.48,0.00,6135.84,30640.32,-1801.00,1.0588
Venice,1406-02,12,68275.70,891077.68,-822801.98,-57505231.31,5778.90,750558.68,19934.05,25731.84,44973589.27,5661.00,2625.75,31103.96,0.00,5661.00,38206.71,35580.96,0.0687
Venice,1406-03,8,25823.65,23966.69,1856.96,-57503374.35,0.00,0.00,0.00,21380.89,44952208.38,3940.01,13721.96,502.75,0.00,3940.01,4524.96,-9197.00,3.0325
Venice,1406-04,11,192456.01,513909.62,-321453.61,-57824827.96,173058.26,299037.00,194355.26,0.00,45146563.64,0.00,5548.85,19397.75,0.00,0.00,19397.75,13848.90,0.2861
Venice,1406-05,12,596343.23,157532.48,438810.75,-57386017.21,0.00,71057.49,59450.75,341631.56,44864382.83,59459.92,15660.58,195251.75,0.00,59459.92,254711.67,239051.09,0.0615
Venice,1406-06,18,375705.57,805146.00,-429440.43,-57815457.64,0.00,0.00,484910.73,138800.89,45210492.67,11104.07,11553.17,225800.61,0.00,11104.07,239919.20,228366.03,0.0482
Venice,1406-07,18,106621.54,1115412.85,-1008791.31,-58824248.95,0.00,0.00,953689.89,0.00,46164182.56,0.00,8154.42,106621.54,0.00,0.00,108661.49,100507.07,0.0750
Venice,1406-08,12,82786.55,167117.60,-84331.05,-58908580.00,0.00,0.00,111176.39,39870.84,46235488.11,7495.26,292.62,35420.45,1088.77,7495.26,44022.63,43730.01,0.0066
Venice,1406-09,21,744803.84,357528.17,387275.67,-58521304.33,471811.13,111669.54,140179.93,38188.47,46337479.57,6160.34,1130.19,228643.90,203.50,6160.34,235454.55,234324.36,0.0048
Venice,1406-10,13,38953.20,1300173.71,-1261220.51,-59782524.84,19716.26,0.00,1182761.27,0.00,47520240.84,0.00,16540.21,19236.94,0.00,0.00,20750.02,4209.81,0.7971
Venice,1406-11,16,685564.23,417076.71,268487.52,-59514037.32,14615.70,22270.30,367223.31,555709.04,47331755.11,93549.55,5774.33,21689.94,0.00,93549.55,115541.35,109767.02,0.0500
Venice,1406-12,28,1151747.76,1267123.33,-115375.57,-59629412.89,0.00,4721.39,921289.30,634299.17,47618745.24,90680.17,892.92,426768.42,0.00,90680.17,521135.02,520242.10,0.0017
Venice,1407-01,16,483003.84,424567.49,58436.35,-59570976.54,0.00,116551.69,0.00,267523.98,47351221.26,32102.88,30363.47,183376.98,42.87,32102.88,215980.12,185616.65,0.1406
Venice,1407-02,9,51785.22,695185.91,-643400.69,-60214377.23,0.00,0.00,660056.05,39573.05,47971704.26,3165.85,4385.87,9046.32,0.00,3165.85,12673.33,8287.46,0.3461
Venice,1407-03,12,193904.03,170880.07,23023.96,-60191353.27,7259.23,0.00,75181.51,49256.93,47997628.84,7388.54,3086.91,129999.33,0.00,7388.54,138777.05,135690.14,0.0222
Venice,1407-04,16,258757.76,284696.93,-25939.17,-60217292.44,0.00,0.00,280316.29,45068.05,48232877.08,5725.24,4380.64,207964.47,0.00,5725.24,213689.71,209309.07,0.0205
Venice,1407-05,17,813898.42,150187.19,663711.23,-59553581.21,0.00,0.00,115173.46,696278.76,47651771.78,116120.69,23372.98,1498.97,0.00,116120.69,117794.27,94421.29,0.1984
Venice,1407-06,23,1196294.38,633662.87,562631.51,-58990949.70,555278.70,0.00,240988.38,478686.16,47414074.00,81454.74,39375.32,80874.78,6350.56,81454.74,169144.64,129769.32,0.2328
Venice,1407-07,12,92279.87,222249.57,-129969.70,-59120919.40,0.00,12129.28,152599.13,53347.25,47513325.88,7611.27,0.00,31321.35,0.00,7611.27,39795.44,39795.44,0.0000
Venice,1407-08,13,107965.48,395748.82,-287783.34,-59408702.74,0.00,6292.28,0.00,29071.00,47484254.88,2325.68,9365.53,76568.80,0.00,2325.68,83220.95,73855.42,0.1125
Venice,1407-09,17,114552.48,149525.65,-34973.17,-59443675.91,23562.37,15230.91,36925.35,29802.22,47491378.01,6556.49,32147.33,54631.40,323.07,6556.49,62180.24,30032.91,0.5170
Venice,1407-10,14,606779.76,304697.79,302081.97,-59141593.94,31284.35,0.00,123957.40,280977.05,47334358.36,51212.58,15569.49,243305.78,0.00,51212.58,296964.42,281394.93,0.0524
Venice,1407-11,20,600508.14,633816.17,-33308.03,-59174901.97,0.00,155006.30,361979.39,504358.53,47191979.22,76943.41,29650.95,19206.20,0.00,76943.41,97334.40,67683.45,0.3046
Venice,1407-12,16,277564.09,1433529.79,-1155965.70,-60330867.67,37735.89,100758.86,1214123.97,175925.47,48230177.72,17106.44,26878.31,46796.29,0.00,17106.44,65216.59,38338.28,0.4121
Venice,1408-01,10,477726.38,64358.68,413367.70,-59917499.97,16906.38,0.00,38622.05,321589.68,47947210.09,70749.73,3170.14,68480.59,240.26,70749.73,139657.65,136487.51,0.0227
Venice,1408-02,17,286916.32,158505.64,128410.68,-59789089.29,166832.10,10468.52,92458.23,0.00,48039668.32,0.00,23993.80,120084.22,367.48,0.00,120679.40,96685.60,0.1988
Venice,1408-03,13,42476.62,1461886.46,-1419409.84,-61208499.13,0.00,0.00,1198148.24,0.00,49237816.56,0.00,2354.42,42476.62,0.00,0.00,46397.38,44042.96,0.0507
Venice,1408-04,18,178740.13,617025.60,-438285.47,-61646784.60,33791.95,0.00,441289.16,41977.84,49637127.88,8616.15,9323.25,94354.19,0.00,8616.15,105215.74,95892.49,0.0886
Venice,1408-05,12,40496.30,543793.39,-503297.09,-62150081.69,0.00,0.00,514039.78,0.00,50151167.66,0.00,1203.49,40496.30,0.00,0.00,40819.14,39615.65,0.0295
Venice,1408-06,12,117986.83,165588.41,-47601.58,-62197683.27,0.00,0.00,120263.82,0.00,50271431.48,0.00,972.19,117986.83,0.00,0.00,118504.54,117532.35,0.0082
Venice,1408-07,20,591538.03,1160534.38,-568996.35,-62766679.62,0.00,130451.37,846261.85,482958.49,50634734.84,51807.20,46016.37,56772.34,0.00,51807.20,109750.68,63734.31,0.4193
Venice,1408-08,6,55795.27,125284.86,-69489.59,-62836169.21,11228.47,0.00,98190.38,41265.56,50691659.66,3301.24,1917.65,0.00,0.00,3301.24,3678.89,1761.24,0.5213
Venice,1408-09,14,397901.25,301809.87,96091.38,-62740077.83,37715.25,11399.59,0.00,265167.82,50426491.84,47730.21,9598.81,47287.97,0.00,47730.21,98185.39,88586.58,0.0978
Venice,1408-10,15,401039.88,774985.18,-373945.30,-63114023.13,0.00,0.00,725634.65,87945.55,51064180.94,7035.64,6474.51,306058.69,0.00,7035.64,313737.47,307262.96,0.0206
Venice,1408-11,19,450476.20,1500373.34,-1049897.14,-64163920.27,0.00,6103.78,1125853.37,303668.84,51886365.47,24293.51,3739.13,122513.85,0.00,24293.51,149056.29,145317.16,0.0251
Venice,1408-12,12,21811.66,505102.46,-483290.80,-64647211.07,4372.94,23323.05,64182.57,2170.24,51948377.80,325.54,75862.58,14942.94,4437.84,325.54,19750.84,-56111.74,3.8410
Venice,1409-01,17,201584.10,658391.94,-456807.84,-65104018.91,0.00,128006.85,313493.70,173166.14,52088705.36,20869.53,5372.94,7548.43,2057.72,20869.53,31260.75,25887.81,0.1719
Venice,1409-02,16,236833.49,1771236.49,-1534403.00,-66638421.91,0.00,0.00,1043826.14,25278.65,53107252.85,2275.08,0.00,209279.76,9697.95,2275.08,222365.99,222365.99,0.0000
Venice,1409-03,16,153298.28,348510.20,-195211.92,-66833633.83,0.00,0.00,317245.07,30964.92,53393533.00,5573.69,3908.52,116759.67,0.00,5573.69,122743.70,118835.18,0.0318
Venice,1409-04,18,449359.47,1569932.58,-1120573.11,-67954206.94,0.00,0.00,1509179.85,215414.84,54687298.01,28653.06,28419.59,205291.57,0.00,28653.06,234429.63,206010.04,0.1212
Venice,1409-05,19,615288.68,577086.68,38202.00,-67916004.94,11689.08,0.00,273905.63,418417.49,54542786.15,75562.72,21198.76,109619.39,479.41,75562.72,187913.29,166714.53,0.1128
Venice,1409-06,19,490657.47,869474.53,-378817.06,-68294822.00,0.00,0.00,691026.33,416858.94,54816953.54,37213.65,19431.29,36584.88,0.00,37213.65,75682.93,56251.64,0.2567
Venice,1409-07,13,113785.64,859792.24,-746006.60,-69040828.60,0.00,4369.36,796230.39,84034.30,55529149.63,10084.12,459.56,19667.22,0.00,10084.12,30152.10,29692.54,0.0152
Venice,1409-08,17,318649.60,109017.26,209632.34,-68831196.26,0.00,0.00,80751.82,212964.18,55396937.27,25061.22,6588.81,80624.20,81.87,25061.22,105861.15,99272.34,0.0622
Venice,1409-09,16,1155767.60,547925.52,607842.08,-68223354.18,223469.20,11751.14,387230.96,755679.07,55028489.16,124893.95,6120.35,51725.38,1471.08,124893.95,178090.41,171970.06,0.0344
Venice,1409-10,19,724000.21,260614.00,463386.21,-67759967.97,264961.99,0.00,244864.45,144050.16,55129303.45,19686.91,7182.43,295301.15,0.00,19686.91,314988.06,307805.63,0.0228
Venice,1409-11,18,108307.54,1192471.64,-1084164.10,-68844132.07,0.00,17437.03,1082277.78,85678.04,56125903.19,10818.29,15481.95,11811.21,0.00,10818.29,23579.19,8097.24,0.6566
Venice,1409-12,13,196758.61,980376.13,-783617.52,-69627749.59,0.00,9005.64,932919.58,151579.13,56907243.64,12126.33,37441.78,33053.15,0.00,12126.33,45194.62,7752.84,0.8285
Venice,1410-01,11,36197.92,155846.90,-119648.98,-69747398.57,0.00,12664.83,55282.33,31205.10,56931320.87,4992.82,22316.39,0.00,99.60,4992.82,5453.38,-16863.01,4.0922
Venice,1410-02,15,806657.76,143252.22,663405.54,-69083993.03,0.00,0.00,90307.85,160180.05,56861448.67,35239.61,23899.97,611238.10,0.00,35239.61,646913.38,623013.41,0.0369
Venice,1410-03,15,41705.41,928529.69,-886824.28,-69970817.31,0.00,0.00,870414.13,28949.53,57702913.27,2985.20,32538.01,9770.68,0.00,2985.20,13016.73,-19521.28,2.4997
Venice,1410-04,9,129570.80,278905.67,-149334.87,-70120152.18,0.00,0.00,102909.19,89188.32,57716634.14,14512.06,1699.27,25870.42,566.53,14512.06,42370.64,40671.37,0.0401
Venice,1410-05,14,426755.86,192335.22,234420.64,-69885731.54,0.00,0.00,168628.82,91947.42,57793315.54,16550.54,3877.03,318257.90,59.22,16550.54,335025.78,331148.75,0.0116
Venice,1410-06,9,17797.97,204782.06,-186984.09,-70072715.63,0.00,0.00,164469.62,0.00,57957785.16,0.00,9764.23,17797.97,0.00,0.00,18256.19,8491.96,0.5348
Venice,1410-07,10,109406.62,653065.65,-543659.03,-70616374.66,0.00,311491.17,186794.12,0.00,58144579.28,0.00,17282.33,109406.62,0.00,0.00,110131.35,92849.02,0.1569
Venice,1410-08,17,216305.51,133163.95,83141.56,-70533233.10,60683.58,0.00,25935.63,17424.67,58153090.24,2747.24,4068.38,135450.02,0.00,2747.24,139744.66,135676.28,0.0291
Venice,1410-09,6,85087.20,180882.71,-95795.51,-70629028.61,0.00,0.00,167090.81,72789.23,58247391.82,12297.97,794.81,0.00,0.00,12297.97,12492.93,11698.12,0.0636
Venice,1410-10,9,25937.40,272478.47,-246541.07,-70875569.68,0.00,0.00,192596.44,16934.25,58423054.01,1354.74,1897.41,7648.41,0.00,1354.74,9697.23,7799.82,0.1957
Venice,1410-11,14,36624.74,2914290.43,-2877665.69,-73753235.37,0.00,213847.68,2615089.10,18912.11,61019231.00,2836.82,53.53,14875.81,1092.80,2836.82,19498.14,19444.61,0.0027
Venice,1410-12,15,30551.75,175153.99,-144602.24,-73897837.61,0.00,0.00,0.00,18458.16,61000772.84,3497.14,21614.58,8596.45,0.00,3497.14,13818.00,-7796.58,1.5642
Venice,1411-01,16,346892.90,279743.04,67149.86,-73830687.75,0.00,3419.62,91384.29,168873.21,60923283.92,27621.02,44398.32,150398.67,2289.07,27621.02,181123.20,136724.88,0.2451
Venice,1411-02,11,76307.26,212606.96,-136299.70,-73966987.45,0.00,9159.49,86102.69,41614.13,60967772.48,8157.98,7704.69,26535.15,607.09,8157.98,36102.91,28398.22,0.2134
Venice,1411-03,11,12694.06,356848.67,-344154.61,-74311142.06,0.00,0.00,296856.09,4061.26,61260567.31,771.64,443.88,7861.16,0.00,771.64,9332.61,8888.73,0.0476
Venice,1411-04,8,141650.72,18378.93,123271.79,-74187870.27,54267.30,0.00,0.00,62743.33,61197823.98,11293.80,2988.47,13346.29,0.00,11293.80,24852.24,21863.77,0.1202
Venice,1411-05,13,29155.93,560435.37,-531279.44,-74719149.71,0.00,0.00,300834.74,0.00,61498658.72,0.00,1708.02,29155.93,1329.59,0.00,32149.01,30440.99,0.0531
Venice,1411-06,17,26786.84,726965.42,-700178.58,-75419328.29,4231.86,13486.71,680006.43,12158.67,62166506.48,2270.92,12302.41,8125.39,0.00,2270.92,10671.75,-1630.66,1.1528
Venice,1411-07,14,410943.64,160351.42,250592.22,-75168736.07,0.00,118044.15,0.00,181311.80,61985194.68,22344.79,6822.87,207287.05,0.00,22344.79,229962.56,223139.69,0.0297
Venice,1411-08,20,294157.62,181746.69,112410.93,-75056325.14,0.00,5040.11,59921.11,106879.52,61938236.27,17529.63,15210.22,169748.47,228.62,17529.63,188648.12,173437.90,0.0806
Venice,1411-09,18,379968.11,1649158.15,-1269190.04,-76325515.18,0.00,0.00,1526747.74,235221.39,63229762.62,38849.81,3638.68,105896.91,0.00,38849.81,146461.93,142823.25,0.0248
Venice,1411-10,18,111251.79,1358700.54,-1247448.75,-77572963.93,0.00,8755.77,1269267.25,47148.94,64451880.93,5587.91,38404.58,58514.94,184.86,5587.91,64699.97,26295.39,0.5936
Venice,1411-11,8,889602.59,876876.08,12726.51,-77560237.42,704348.27,0.00,846137.56,151847.80,65146170.69,33406.52,0.00,0.00,0.00,33406.52,33537.78,33537.78,0.0000
Venice,1411-12,16,117162.76,1613968.79,-1496806.03,-79057043.45,0.00,0.00,1537061.37,59184.35,66624047.71,8604.16,7687.98,49374.25,714.93,8604.16,58945.52,51257.54,0.1304
Venice,1412-01,16,421519.21,536293.08,-114773.87,-79171817.32,0.00,15934.84,466329.58,364251.19,66726126.10,57268.02,36371.15,0.00,0.00,57268.02,57497.78,21126.63,0.6326
Venice,1412-02,16,678129.70,745864.45,-67734.75,-79239552.07,0.00,0.00,659498.70,545956.74,66839668.06,109754.25,1266.86,22418.71,0.00,109754.25,132504.49,131237.63,0.0096
Venice,1412-03,14,184817.59,518340.02,-333522.43,-79573074.50,6062.68,0.00,146457.62,13795.91,66972329.77,2866.13,1199.84,162092.87,3441.45,2866.13,169389.70,168189.86,0.0071
Venice,1412-04,12,928532.98,1026160.95,-97627.97,-79670702.47,714280.33,0.00,999546.18,22205.69,67949670.26,2220.57,12944.36,189826.39,0.00,2220.57,192175.60,179231.24,0.0674
Venice,1412-05,17,142724.81,1764621.39,-1621896.58,-81292599.05,0.00,0.00,1620559.94,0.00,69570230.20,0.00,476.86,142724.81,354.62,0.00,144412.88,143936.02,0.0033
Venice,1412-06,12,119981.29,464819.02,-344837.73,-81637436.78,26848.57,0.00,0.00,0.00,69570230.20,0.00,10802.90,93132.72,0.00,0.00,99882.59,89079.69,0.1082
Venice,1412-07,13,114280.95,412318.20,-298037.25,-81935474.03,0.00,0.00,117120.29,72308.95,69615041.54,7230.90,12541.91,34741.10,3044.41,7230.90,46350.75,33808.84,0.2706
Venice,1412-08,18,515935.65,985722.25,-469786.60,-82405260.63,0.00,0.00,955263.30,238792.32,70331512.52,30048.40,19745.03,247094.93,0.00,30048.40,277272.96,257527.93,0.0712
Venice,1412-09,13,118268.23,81434.21,36834.02,-82368426.61,0.00,0.00,24797.80,94874.15,70261436.17,7745.77,19097.36,15648.31,0.00,7745.77,23957.17,4859.81,0.7971
Venice,1412-10,18,740998.60,146994.28,594004.32,-81774422.29,369001.64,0.00,44357.61,286367.15,70019426.63,33686.83,3629.67,51942.98,586.01,33686.83,86627.88,82998.21,0.0419
Venice,1412-11,11,150319.63,474206.89,-323887.26,-82098309.55,0.00,0.00,424051.13,119890.03,70323587.73,26993.76,5416.97,3435.84,0.00,26993.76,30542.27,25125.30,0.1774
Venice,1412-12,11,288246.74,62979.01,225267.73,-81873041.82,14621.12,0.00,0.00,70872.65,70252715.08,7780.08,0.00,194972.89,0.00,7780.08,203530.76,203530.76,0.0000
Venice,1413-01,11,694745.33,94467.63,600277.70,-81272764.12,0.00,0.00,29292.43,589870.98,69692136.53,68695.27,2681.87,36179.08,0.00,68695.27,105606.94,102925.07,0.0254
Venice,1413-02,14,228593.02,1309935.98,-1081342.96,-82354107.08,0.00,504097.44,726006.43,37740.14,70380402.82,3774.01,4227.65,187078.87,0.00,3774.01,191739.07,187511.42,0.0220
Venice,1413-03,11,58994.94,732842.75,-673847.81,-83027954.89,0.00,0.00,445280.51,46038.83,70779644.50,5524.66,4138.50,7431.45,3533.04,5524.66,17968.49,13829.99,0.2303
Venice,1413-04,11,108907.30,672683.38,-563776.08,-83591730.97,0.00,0.00,104120.36,76804.02,70806960.84,13824.72,3333.10,18278.56,0.00,13824.72,32199.48,28866.38,0.1035
Venice,1413-05,20,244970.51,189693.11,55277.40,-83536453.57,0.00,0.00,122636.02,123344.53,70806252.33,16304.53,6960.62,105321.45,234.39,16304.53,122289.41,115328.79,0.0569
Venice,1413-06,18,223063.24,157936.62,65126.62,-83471326.95,0.00,11901.52,0.00,164443.66,70641808.67,35682.69,7354.59,22936.89,22.17,35682.69,59669.91,52315.32,0.1233
Venice,1413-07,16,314518.88,1398278.23,-1083759.35,-84555086.30,0.00,0.00,306113.58,79000.38,70868921.87,8394.82,5739.11,227123.68,22207.81,8394.82,258394.74,252655.63,0.0222
Venice,1413-08,12,51101.75,214147.80,-163046.05,-84718132.35,0.00,16081.18,73195.63,33071.90,70909045.60,4868.48,31012.69,13161.37,0.00,4868.48,19437.73,-11574.96,1.5955
Venice,1413-09,14,315799.65,276163.94,39635.71,-84678496.64,0.00,0.00,133219.08,2002.85,71040261.83,160.23,718.42,313636.57,2596.06,160.23,316579.21,315860.79,0.0023
Venice,1413-10,15,574822.00,343217.23,231604.77,-84446891.87,6813.29,0.00,8769.05,305755.04,70743275.84,30575.51,232.18,231678.16,3055.02,30575.51,266090.82,265858.64,0.0009
Venice,1413-11,13,358431.95,1033467.43,-675035.48,-85121927.35,0.00,0.00,1031864.84,182559.08,71592581.60,20071.18,536.70,155801.69,0.00,20071.18,175872.87,175336.17,0.0031
Venice,1413-12,23,286731.22,630511.37,-343780.15,-85465707.50,8391.87,0.00,111479.24,136509.89,71567550.95,20476.49,2753.60,121352.97,0.00,20476.49,148377.11,145623.51,0.0186
Venice,1414-01,15,205327.12,46544.72,158782.40,-85306925.10,0.00,0.00,0.00,128732.79,71438818.16,19273.30,9499.78,57321.03,0.00,19273.30,76865.66,67365.88,0.1236
Venice,1414-02,11,291927.59,477370.96,-185443.37,-85492368.47,0.00,0.00,442421.66,0.00,71881239.82,0.00,1999.00,291927.59,0.00,0.00,292356.21,290357.21,0.0068
Venice,1414-03,9,37418.99,336084.98,-298665.99,-85791034.46,0.00,0.00,270301.95,33104.83,72118436.94,4314.16,4800.54,0.00,0.00,4314.16,5228.90,428.36,0.9181
Venice,1414-04,12,118066.11,517759.49,-399693.38,-86190727.84,19743.18,0.00,402443.12,90802.23,72430077.83,7520.70,1311.37,0.00,0.00,7520.70,9150.21,7838.84,0.1433
Venice,1414-05,16,57637.01,299800.15,-242163.14,-86432890.98,0.00,0.00,104479.95,36314.59,72498243.19,6077.09,8576.82,15245.33,0.00,6077.09,23473.74,14896.92,0.3654
Venice,1414-06,21,794254.69,280181.88,514072.81,-85918818.17,615603.65,0.00,115943.77,107794.32,72506392.64,22067.56,3570.76,48789.16,0.00,22067.56,73200.70,69629.94,0.0488
Venice,1414-07,14,126618.56,289772.76,-163154.20,-86081972.37,0.00,0.00,137870.49,52725.04,72591538.09,4218.00,4734.25,69675.52,187.69,4218.00,74783.62,70049.37,0.0633
Venice,1414-08,21,994630.16,608170.78,386459.38,-85695512.99,0.00,9156.53,493965.45,834462.56,72251040.98,142531.72,29971.83,17635.88,0.00,142531.72,161157.58,131185.75,0.1860
Venice,1414-09,14,47239.32,611180.10,-563940.78,-86259453.77,0.00,0.00,0.00,35435.91,72215605.07,4289.59,2379.96,7513.82,4038.64,4289.59,21527.52,19147.56,0.1106
Venice,1414-10,13,111129.39,184035.04,-72905.65,-86332359.42,61891.54,0.00,134966.91,39153.74,72311418.24,4698.45,7958.80,5385.66,0.00,4698.45,10586.33,2627.53,0.7518
Venice,1414-11,16,477638.28,918832.07,-441193.79,-86773553.21,0.00,0.00,840692.26,341908.19,72810202.31,37047.88,7465.25,98682.21,0.00,37047.88,136673.11,129207.86,0.0546
Venice,1414-12,14,189932.74,86230.92,103701.82,-86669851.39,0.00,0.00,0.00,0.00,72810202.31,0.00,19646.50,189932.74,0.00,0.00,190906.75,171260.25,0.1029
Venice,1415-01,9,48998.09,447470.77,-398472.68,-87068324.07,0.00,0.00,351221.35,22266.61,73139157.05,4007.99,7895.18,22723.49,0.00,4007.99,26731.48,18836.30,0.2954
Venice,1415-02,17,476377.22,184652.23,291724.99,-86776599.08,6678.99,0.00,109153.39,424335.61,72823974.83,43382.07,4984.25,1980.55,0.00,43382.07,46034.10,41049.85,0.1083
Venice,1415-03,13,95778.39,417559.07,-321780.68,-87098379.76,0.00,0.00,347255.79,11759.80,73159470.82,1175.98,23416.55,82842.61,0.00,1175.98,84358.06,60941.51,0.2776
Venice,1415-04,9,449682.51,157583.68,292098.83,-86806280.93,0.00,0.00,135234.67,368984.26,72925721.23,36898.43,9576.16,43799.82,0.00,36898.43,80744.89,71168.73,0.1186
Venice,1415-05,29,1556853.37,368070.02,1188783.35,-85617497.58,0.00,0.00,169623.62,1074332.31,72021012.54,97429.06,19371.68,385092.00,280.16,97429.06,484694.30,465322.62,0.0400
